Interval,Sv_mean,NASC,Height_mean,Date_M,Time_M
2562062,-78.556471,8.936611,14.870586,20180918, 02:14:59.4900
2560623,-76.079608,18.675816,17.56906,20180908, 02:24:59.5500
2562063,-77.086081,12.457323,14.775458,20180918, 02:24:59.4900
2560624,-77.737348,12.804514,17.644365,20180908, 02:34:59.5100
2562064,-75.785118,16.896676,14.853241,20180918, 02:34:59.4500
2560625,-74.88819,24.496028,17.515513,20180908, 02:44:59.4900
2562065,-77.554675,11.739286,15.510197,20180918, 02:44:59.4300
2560626,-75.519728,21.344559,17.650953,20180908, 02:54:59.4900
2562066,-78.257529,9.906515,15.387992,20180918, 02:54:59.4400
2560627,-76.920386,15.160693,17.308756,20180908, 03:04:59.4900
2562067,-77.315407,12.447402,15.564228,20180918, 03:04:59.4300
2560628,-79.223762,8.987776,17.439603,20180908, 03:14:59.4900
2562068,-79.045414,8.21834,15.305011,20180918, 03:14:59.4300
2560629,-79.032339,9.316097,17.297213,20180908, 03:24:59.4900
2562069,-78.768423,8.922153,15.589067,20180918, 03:24:59.4300
2560630,-79.235941,8.861786,17.243423,20180908, 03:34:59.4700
2562070,-79.390654,7.859808,15.848405,20180918, 03:34:59.4000
2560631,-83.729397,3.200588,17.525787,20180908, 03:44:59.4300
2562071,-77.798845,11.365593,15.884909,20180918, 03:44:59.3700
2560632,-81.019912,5.788355,16.984569,20180908, 03:54:59.4300
2562072,-77.969364,10.904994,15.851487,20180918, 03:54:59.3700
2560633,-82.223429,4.402037,17.041381,20180908, 04:04:59.4300
2562073,-78.848704,9.08004,16.160927,20180918, 04:04:59.3700
2560634,-84.181136,2.812118,17.086588,20180908, 04:14:59.4300
2562074,-74.540795,24.00821,15.847015,20180918, 04:14:59.3700
2560635,-84.028932,2.911812,17.083022,20180908, 04:24:59.4300
2562075,-71.258939,52.640461,16.320059,20180918, 04:24:59.3700
2560636,-86.718175,1.515381,16.513822,20180908, 04:34:59.4200
2562076,-67.331891,128.878277,16.176218,20180918, 04:34:59.3700
2560637,-86.784788,1.442511,15.962692,20180908, 04:44:59.3800
2562077,-68.686184,92.683026,15.890107,20180918, 04:44:59.3200
2560638,-86.112124,1.669477,15.823444,20180908, 04:54:59.3700
2562078,-71.454738,50.956649,16.526574,20180918, 04:54:59.3100
2560639,-84.891154,2.216765,15.861459,20180908, 05:04:59.3800
2562079,-76.72716,14.304209,15.620253,20180918, 05:04:59.3100
2560640,-85.466282,1.947493,15.907875,20180908, 05:14:59.3700
2562080,-66.591615,154.951938,16.400864,20180918, 05:14:59.3100
2560641,-84.037991,2.674688,15.724629,20180908, 05:24:59.3700
2562081,-69.516704,77.857552,16.161411,20180918, 05:24:59.3100
2560642,-83.706183,2.979702,16.229282,20180908, 05:34:59.3700
2562082,-71.082763,56.206958,16.733028,20180918, 05:34:59.3100
2560643,-84.001415,2.772927,16.16546,20180908, 05:44:59.3300
2562083,-71.724838,48.705849,16.810207,20180918, 05:44:59.2700
2560644,-82.624362,3.569308,15.154038,20180908, 05:54:59.3100
2562084,-74.997313,23.123854,16.955076,20180918, 05:54:59.2400
2560645,-77.545376,11.572507,15.257145,20180908, 06:04:59.3100
2562085,-76.601727,16.132172,17.114873,20180918, 06:04:59.2400
2560646,-81.128711,4.962551,14.930843,20180908, 06:14:59.3100
2562086,-80.507377,6.080046,15.854509,20180918, 06:14:59.2400
2560647,-81.758934,4.371784,15.207586,20180908, 06:24:59.3100
2562087,-76.911298,13.998395,15.948368,20180918, 06:24:59.2400
2560648,-80.703645,5.596772,15.26899,20180908, 06:34:59.3100
2562088,-79.188985,7.702174,14.825863,20180918, 06:34:59.2400
2560649,-80.095236,6.521718,15.466561,20180908, 06:44:59.2900
2562089,-79.198332,6.59297,12.718105,20180918, 06:44:59.2200
2560650,-80.990294,5.289605,15.415612,20180908, 06:54:59.2500
2562090,-78.468467,9.520318,15.524097,20180918, 06:54:59.1800
2560651,-81.602258,4.69995,15.769836,20180908, 07:04:59.2500
2562091,-77.590911,11.090849,14.776243,20180918, 07:04:59.1800
